Epoch,PRN,Raw_Pseudorange,CN0,Elevation
475,6,22805898.041738,32.9,0.534447
475,12,20100366.74221,37.3,1.49646
475,19,24579749.913741,26.0,0.165958
475,24,23777563.456598,24.4,0.380147
475,25,21401061.282518,29.4,0.796533
475,29,23626039.062813,21.2,0.381621
476,2,21202185.496043,34.5,1.187125
476,5,23439789.625687,39.3,0.385315
476,6,22806478.662833,31.4,0.534326
476,12,20100352.275979,37.8,1.496558
476,19,24580271.797403,23.2,0.165872
476,24,23778145.892516,27.9,0.380038
476,25,21400622.008187,28.3,0.796659
476,29,23625563.823583,22.8,0.381704
477,2,21202445.74859,32.5,1.187001
477,5,23439139.11647,36.5,0.385431
477,6,22807034.504618,28.7,0.534208
477,12,20100330.131653,37.6,1.496659
477,19,24580803.959243,27.3,0.165787
477,24,23778750.909015,24.7,0.379926
477,25,21400172.368426,23.0,0.796788
477,29,23625085.09431,26.3,0.381788
478,2,21202715.092701,29.5,1.186875
478,5,23438489.305261,38.3,0.385549
478,6,22807618.947311,28.9,0.534089
478,12,20100318.876262,38.1,1.496759
478,19,24581332.334386,25.8,0.165702
478,24,23779370.112541,31.8,0.379816
478,25,21399757.594201,24.2,0.796914
478,29,23624637.635826,27.9,0.381869
479,2,21202986.077132,28.3,1.186749
479,5,23437832.723369,36.1,0.385666
479,6,22808196.008561,31.0,0.533969
479,12,20100306.853062,38.1,1.496858
479,24,23779974.465932,30.8,0.379706
479,25,21399304.569098,25.7,0.797042
479,29,23624170.528398,29.2,0.381953
480,2,21203266.886036,30.2,1.186623
480,5,23437190.468105,38.3,0.385782
480,6,22808769.108612,32.2,0.53385
480,12,20100293.85265,38.9,1.496958
480,24,23780589.830411,27.0,0.379594
480,25,21398825.403569,29.0,0.797172
480,29,23623716.840187,32.7,0.382038
481,2,21203539.475888,31.1,1.186494
481,5,23436540.9012,37.5,0.385898
481,6,22809356.186288,31.6,0.533728
481,12,20100275.948727,37.6,1.497055
481,19,24582987.138534,21.7,0.165442
481,24,23781191.601169,26.6,0.379485
481,25,21398372.203964,28.0,0.7973
481,29,23623253.135551,33.2,0.382122
482,2,21203785.593759,26.0,1.186372
482,5,23435896.621711,38.2,0.386014
482,6,22809920.090074,32.3,0.533612
482,12,20100264.832938,37.3,1.497158
482,24,23781812.165813,28.3,0.379372
482,25,21397917.695593,26.2,0.797429
482,29,23622796.533153,34.1,0.382205
483,2,21204065.163697,26.6,1.186245
483,5,23435250.457598,38.7,0.386131
483,6,22810499.158099,32.6,0.533492
483,12,20100250.925115,37.2,1.497256
483,24,23782425.715468,28.4,0.379261
483,25,21397481.667002,30.0,0.797556
483,29,23622342.827492,35.9,0.382288
484,2,21204334.141353,30.9,1.186117
484,5,23434608.65604,40.0,0.386246
484,6,22811081.105411,31.1,0.53337
484,12,20100234.487009,38.7,1.497354
484,24,23783022.041759,30.5,0.379151
484,25,21397041.328208,26.9,0.797685
484,29,23621880.012817,35.4,0.382373
485,2,21204619.19066,30.6,1.185991
485,5,23433956.855507,39.9,0.386363
485,6,22811650.366414,30.1,0.533251
485,12,20100223.039667,40.1,1.497453
485,24,23783627.285111,28.9,0.379041
485,25,21396593.695222,26.4,0.797815
485,29,23621409.572397,33.6,0.382458
486,2,21204895.602109,30.7,1.185865
486,5,23433309.906134,39.4,0.386479
486,6,22812228.66663,31.9,0.533132
486,12,20100211.662125,38.6,1.497552
486,24,23784231.062645,29.4,0.378931
486,25,21396121.806434,30.7,0.797944
486,29,23620950.003463,33.8,0.382543
487,2,21205162.712592,31.3,1.185739
487,5,23432669.535494,39.4,0.386595
487,6,22812808.467564,32.5,0.533012
487,12,20100203.565224,38.8,1.497651
487,24,23784857.630163,29.1,0.37882
487,25,21395689.808844,30.5,0.798074
487,29,23620480.819458,34.4,0.382627
488,2,21205434.970889,31.2,1.185613
488,5,23432024.732498,38.4,0.386712
488,6,22813384.115347,32.9,0.532893
488,12,20100189.814452,37.9,1.497749
488,24,23785447.377722,30.5,0.378709
488,25,21395238.685815,31.1,0.798201
488,29,23620036.589265,33.5,0.38271
489,2,21205700.144398,30.1,1.185485
489,5,23431374.048779,37.7,0.386829
489,6,22813963.77668,30.7,0.532771
489,12,20100177.983204,38.0,1.497845
489,24,23786042.307995,29.0,0.3786
489,25,21394804.140493,31.1,0.79833
489,29,23619561.873542,34.3,0.382796
490,2,21205974.252418,31.5,1.18536
490,5,23430728.094069,38.7,0.386944
490,6,22814531.676566,32.6,0.532654
490,12,20100166.37881,37.8,1.497946
490,24,23786656.084504,28.8,0.378488
490,25,21394340.749961,28.7,0.798461
490,29,23619089.478698,32.7,0.382881
491,2,21206238.623217,29.1,1.185233
491,5,23430085.297848,39.0,0.387061
491,6,22815121.02277,33.0,0.532532
491,12,20100152.558237,37.2,1.498042
491,24,23787270.611372,29.2,0.378378
491,25,21393896.415066,30.2,0.798588
491,29,23618635.860287,33.8,0.382964
492,2,21206508.508284,31.1,1.185107
492,5,23429441.10561,39.6,0.387176
492,6,22815698.188722,32.6,0.532413
492,12,20100143.641176,36.9,1.49814
492,24,23787879.57162,27.9,0.378267
492,25,21393427.318313,31.8,0.798718
492,29,23618170.358279,32.5,0.383049
493,2,21206793.330738,31.3,1.18498
493,5,23428799.269152,40.2,0.387292
493,6,22816269.613552,32.3,0.532293
493,12,20100123.870079,37.8,1.498238
493,24,23788465.689534,27.2,0.378156
493,25,21392980.034332,30.9,0.798847
493,29,23617716.495566,32.2,0.383133
494,2,21207064.664174,30.7,1.184852
494,5,23428151.133164,39.9,0.387408
494,6,22816859.622864,33.7,0.532172
494,12,20100117.291347,39.3,1.498334
494,24,23789099.167338,28.6,0.378047
494,25,21392513.590012,30.6,0.798977
494,29,23617245.531639,32.8,0.383219
495,2,21207331.094098,28.1,1.184727
495,5,23427508.302043,38.9,0.387525
495,6,22817436.038456,35.0,0.532053
495,12,20100110.904567,41.1,1.498432
495,19,24590548.649435,23.9,0.164235
495,24,23789702.246863,28.4,0.377936
495,25,21392064.700611,33.0,0.799105
495,29,23616794.565662,35.0,0.383303
496,2,21207605.30682,28.3,1.1846
496,5,23426860.061355,37.7,0.387641
496,6,22818013.34401,33.6,0.531934
496,12,20100096.420887,39.3,1.498529
496,19,24591069.887439,21.9,0.164149
496,24,23790319.129511,30.4,0.377825
496,25,21391610.436542,32.6,0.799234
496,29,23616325.294407,33.6,0.383387
497,2,21207871.143437,28.4,1.184473
497,5,23426216.91613,38.6,0.387758
497,6,22818602.062005,34.0,0.531813
497,12,20100090.348211,39.6,1.498625
497,24,23790934.528889,31.3,0.377715
497,25,21391183.429714,33.0,0.799361
497,29,23615878.219828,35.4,0.38347
498,2,21208133.996067,29.0,1.184347
498,5,23425575.289073,38.8,0.387874
498,6,22819186.574499,35.6,0.531693
498,12,20100086.072908,39.1,1.498722
498,19,24592161.869714,20.6,0.163976
498,24,23791542.128021,30.7,0.377605
498,25,21390733.371149,30.2,0.799491
498,29,23615417.359578,35.1,0.383555
499,2,21208425.15295,29.3,1.184221
499,5,23424935.895645,38.9,0.38799
499,6,22819760.756463,35.6,0.531574
499,12,20100077.155846,39.3,1.498819
499,19,24592742.647861,24.7,0.16389
499,24,23792152.588988,31.2,0.377494
499,25,21390278.060067,30.3,0.79962
499,29,23614963.549215,34.5,0.38364
500,2,21208705.961854,31.1,1.184094
500,5,23424290.045636,37.5,0.388106
500,6,22820343.750788,35.6,0.531454
500,12,20100069.547551,39.7,1.498915
500,19,24593253.380834,23.5,0.163803
500,24,23792760.153219,31.2,0.377384
500,25,21389814.477583,32.1,0.79975
500,29,23614495.167921,33.9,0.383725
501,2,21208983.996173,32.9,1.183968
501,5,23423645.312442,36.9,0.388221
501,6,22820915.280319,35.9,0.531336
501,12,20100063.073521,38.7,1.499013
501,24,23793376.948615,27.2,0.377273
501,25,21389348.731271,32.3,0.799882
501,29,23614018.916578,32.2,0.383812
502,2,21209249.85024,31.6,1.183842
502,5,23423010.892326,37.7,0.388337
502,6,22821501.014328,34.1,0.531216
502,12,20100056.739092,39.0,1.499109
502,24,23793987.880738,34.3,0.377161
502,25,21388903.785619,33.5,0.80001
502,29,23613572.766861,33.2,0.383895
503,2,21209528.233564,32.4,1.183715
503,5,23422376.716512,37.7,0.388453
503,6,22822084.58451,33.3,0.531095
503,12,20100042.517164,39.6,1.499204
503,24,23794598.428957,35.5,0.377051
503,25,21388471.648427,34.4,0.800139
503,29,23613109.166927,32.5,0.38398
504,2,21209802.620788,32.4,1.183588
504,5,23421729.540287,38.2,0.388568
504,6,22822661.157154,33.9,0.530976
504,12,20100034.786718,40.5,1.499301
504,24,23795203.183703,34.8,0.376941
504,25,21388010.055268,33.5,0.80027
504,29,23612635.568017,31.8,0.384066
505,2,21210081.824271,31.9,1.18346
505,5,23421084.475538,38.2,0.388686
505,6,22823249.752998,33.8,0.530855
505,12,20100025.607903,40.2,1.499394
505,24,23795809.474068,34.6,0.376831
505,25,21387568.861413,33.8,0.800398
505,29,23612182.682516,33.1,0.38415
506,2,21210362.022418,31.1,1.183336
506,5,23420441.923621,39.5,0.3888
506,6,22823822.259742,35.0,0.530737
506,12,20100021.001046,39.1,1.499492
506,24,23796432.32469,34.8,0.376719
506,25,21387100.776772,30.5,0.800529
506,29,23611713.707915,33.5,0.384236
507,2,21210638.660719,35.6,1.183209
507,5,23419801.500629,39.7,0.388916
507,6,22824401.973425,35.2,0.530617
507,12,20100011.944383,38.2,1.499588
507,24,23797040.831232,35.1,0.376609
507,25,21386651.608167,26.2,0.800659
507,29,23611248.362958,33.5,0.384321
508,2,21210921.476398,33.0,1.183083
508,5,23419161.845448,40.7,0.389032
508,6,22824983.990538,34.0,0.530498
508,12,20100006.046209,39.1,1.499683
508,24,23797661.221373,35.7,0.376498
508,25,21386213.4332,32.3,0.800789
508,29,23610784.693222,33.2,0.384406
509,2,21211212.947385,32.6,1.182957
509,5,23418520.06134,39.9,0.389149
509,6,22825568.049325,34.7,0.530378
509,12,20100000.723893,37.6,1.499778
509,24,23798274.352224,35.4,0.376388
509,25,21385768.295596,35.1,0.800917
509,29,23610340.463029,33.7,0.384489
510,2,21211479.167907,34.1,1.182831
510,5,23417880.598111,39.7,0.389265
510,6,22826145.45958,34.5,0.53026
510,12,20100001.927958,39.2,1.499874
510,24,23798883.539325,34.5,0.376277
510,25,21385324.606359,35.2,0.801046
510,29,23609879.69003,34.1,0.384574
511,2,21211747.814009,34.3,1.182704
511,5,23417232.18292,39.2,0.389382
511,6,22826727.982749,33.7,0.53014
511,12,20099992.068585,39.2,1.499968
511,24,23799491.557262,34.1,0.376167
511,25,21384868.963724,35.3,0.801175
511,29,23609420.731853,33.5,0.384658
512,2,21212021.293822,33.7,1.18258
512,5,23416590.102158,39.3,0.389497
512,6,22827294.067812,33.1,0.530023
512,12,20099985.24555,38.4,1.500065
512,24,23800109.190269,34.5,0.376055
512,25,21384416.339976,34.5,0.801305
512,29,23608956.43391,34.2,0.384743
513,2,21212293.185664,33.5,1.182452
513,5,23415945.229362,39.3,0.389614
513,6,22827881.33744,33.7,0.529902
513,12,20099977.724506,38.9,1.500158
513,24,23800712.967802,34.8,0.375945
513,25,21383969.928506,34.0,0.801434
513,29,23608500.42482,34.9,0.384827
514,2,21212573.122057,33.6,1.182326
514,5,23415301.50828,39.7,0.38973
514,6,22828457.177175,32.5,0.529782
514,12,20099969.854457,39.2,1.500251
514,24,23801312.766687,34.0,0.375835
514,25,21383516.571849,34.1,0.801563
514,29,23608042.880111,33.9,0.384912
515,2,21212847.980437,33.8,1.182198
515,5,23414658.101301,39.3,0.389847
515,6,22829045.615968,33.4,0.529661
515,12,20099960.221937,38.0,1.500344
515,24,23801924.292117,33.8,0.375725
515,25,21383073.126916,35.6,0.801692
515,29,23607570.938972,30.2,0.384997
516,2,21213130.673964,33.4,1.182072
516,5,23414021.028752,39.2,0.389962
516,6,22829617.895858,32.2,0.529542
516,12,20099952.107586,38.5,1.500439
516,24,23802529.256266,34.1,0.375615
516,25,21382621.934086,33.9,0.801823
516,29,23607103.848994,31.0,0.385083
517,2,21213411.395617,34.1,1.181946
517,5,23413372.386709,39.4,0.390079
517,6,22830196.61488,33.3,0.529423
517,12,20099946.83762,39.3,1.500533
517,24,23803148.756446,34.1,0.375504
517,25,21382177.162936,33.8,0.801951
517,29,23606656.687164,31.2,0.385166
518,2,21213676.255022,32.9,1.181818
518,5,23412727.688414,38.9,0.390195
518,6,22830792.749218,34.5,0.529301
518,12,20099939.176975,38.6,1.500625
518,24,23803758.676456,33.4,0.375394
518,25,21381716.215435,33.2,0.80208
518,29,23606190.644199,32.3,0.385251
519,2,21213960.937874,33.3,1.181689
519,5,23412087.195622,38.2,0.390312
519,6,22831381.711517,33.8,0.52918
519,12,20099935.163425,38.6,1.500716
519,24,23804357.533028,32.8,0.375286
519,25,21381279.296883,32.5,0.802209
519,29,23605734.547858,29.3,0.385336
520,2,21214239.129245,34.0,1.181565
520,5,23411444.434302,37.1,0.390428
520,6,22831946.801918,30.7,0.529063
520,12,20099924.937597,39.0,1.500811
520,24,23804976.893607,32.6,0.375173
520,25,21380826.603334,30.4,0.802337
520,29,23605286.042362,31.3,0.385419
521,2,21214523.934249,32.2,1.181441
521,5,23410800.783021,37.9,0.390544
521,6,22832510.740605,30.0,0.528945
521,12,20099915.060774,40.0,1.500906
521,24,23805589.082145,33.7,0.375062
521,25,21380367.331054,29.8,0.802467
521,29,23604826.770081,31.4,0.385503
522,2,21214794.185771,30.5,1.181313
522,5,23410161.16274,37.1,0.39066
522,6,22833102.041233,30.6,0.528824
522,12,20099908.307539,38.5,1.500998
522,24,23806193.592588,32.8,0.374952
522,25,21379912.66563,29.9,0.802597
522,29,23604372.715415,29.6,0.385589
523,2,21215074.698021,31.1,1.181185
523,5,23409518.314168,37.9,0.390777
523,6,22833691.352536,26.6,0.528703
523,12,20099910.314315,39.0,1.501089
523,24,23806801.488374,32.9,0.374842
523,25,21379460.792242,29.9,0.802726
523,29,23603916.933178,29.7,0.385674
524,2,21215351.475925,30.8,1.181062
524,5,23408871.137943,36.9,0.390892
524,6,22834256.233535,28.0,0.528587
524,12,20099907.086024,39.0,1.501184
524,24,23807417.324008,33.3,0.374731
524,25,21379002.479723,28.2,0.802858
524,29,23603434.033303,28.8,0.38576
525,2,21215634.047301,31.0,1.180935
525,5,23408229.458536,36.5,0.391009
525,6,22834828.11207,28.2,0.528467
525,12,20099899.460279,38.2,1.501276
525,24,23808015.883927,31.7,0.374621
525,25,21378571.249942,29.8,0.802986
525,29,23602990.221915,28.5,0.385844
526,2,21215883.288761,30.8,1.180809
526,5,23407580.816493,37.1,0.391125
526,6,22835412.816516,31.1,0.528348
526,12,20099889.0774,38.2,1.501369
526,24,23808631.161154,32.9,0.374509
526,25,21378112.379017,31.4,0.803115
526,29,23602523.847396,29.7,0.385928
527,2,21216157.885387,31.8,1.180683
527,5,23406941.632467,38.1,0.391241
527,6,22835988.691152,29.4,0.528228
527,12,20099877.961611,39.0,1.50146
527,24,23809240.330805,32.4,0.374398
527,25,21377674.675205,30.2,0.803243
527,29,23602067.855756,31.1,0.386011
528,2,21216435.954607,30.3,1.180556
528,5,23406294.840147,38.3,0.391359
528,6,22836570.446511,29.5,0.528109
528,12,20099874.227264,39.4,1.501552
528,24,23809847.860135,33.0,0.374288
528,25,21377229.328198,31.1,0.803371
528,29,23601611.427861,30.3,0.386095
529,2,21216715.664147,31.8,1.180426
529,5,23405651.502969,38.8,0.391474
529,6,22837158.065143,28.1,0.527986
529,12,20099859.254977,39.1,1.50164
529,24,23810447.763721,33.0,0.37418
529,25,21376779.356884,30.4,0.803501
529,29,23601134.478509,30.8,0.386181
530,2,21216991.272886,33.1,1.180302
530,5,23405014.535121,39.9,0.39159
530,6,22837722.666938,27.4,0.527868
530,12,20099853.0427,39.7,1.501734
530,24,23811066.635693,32.5,0.374068
530,25,21376336.348206,31.0,0.80363
530,29,23600682.779623,31.2,0.386265
531,2,21217265.485607,33.3,1.180178
531,5,23404374.391334,40.1,0.391707
531,6,22838285.279408,26.2,0.52775
531,12,20099855.066925,40.0,1.501826
531,24,23811677.515465,32.4,0.373956
531,25,21375899.167901,31.6,0.803759
531,29,23600233.593568,32.2,0.386348
532,2,21217547.882481,33.5,1.180048
532,5,23403731.909217,39.6,0.391824
532,6,22838889.353595,26.8,0.527628
532,12,20099850.547319,39.0,1.501915
532,24,23812281.589653,31.9,0.373848
532,25,21375441.378889,31.9,0.803888
532,29,23599777.898582,32.5,0.386433
533,2,21217819.913925,33.3,1.179922
533,5,23403087.490126,38.8,0.39194
533,6,22839476.169518,29.2,0.527509
533,12,20099838.367067,37.8,1.502006
533,24,23812894.4762,33.3,0.373737
533,25,21374997.4977,32.3,0.804018
533,29,23599305.538638,32.9,0.386518
534,2,21218095.278361,34.0,1.179795
534,5,23402453.576066,38.6,0.392056
534,6,22840069.005765,29.7,0.527389
534,12,20099834.929374,37.6,1.502096
534,19,24611733.318472,24.0,0.160871
534,24,23813526.610338,33.7,0.373626
534,25,21374574.958128,33.1,0.804145
534,29,23598855.113618,33.3,0.386601
535,2,21218370.433395,31.3,1.179669
535,5,23401810.779846,39.2,0.392173
535,6,22840645.456258,28.5,0.527269
535,12,20099836.081088,38.2,1.502186
535,19,24612285.774915,24.4,0.160785
535,24,23814138.118318,34.2,0.373516
535,25,21374129.105064,33.0,0.804274
535,29,23598401.181104,35.6,0.386685
536,2,21218656.302862,30.2,1.179542
536,5,23401164.877486,37.6,0.39229
536,6,22841239.810674,28.4,0.52715
536,12,20099832.940049,37.3,1.502276
536,24,23814744.461034,33.3,0.373406
536,25,21373672.677169,32.0,0.804402
536,29,23597949.255365,35.3,0.386769
537,2,21218929.625622,28.2,1.179416
537,5,23400526.827725,36.4,0.392407
537,6,22841827.307155,30.4,0.52703
537,12,20099834.056863,37.5,1.502366
537,24,23815352.356819,32.4,0.373296
537,25,21373244.79783,31.7,0.80453
537,29,23597494.677193,35.3,0.386853
538,2,21219197.13746,27.9,1.17929
538,5,23399885.375171,37.5,0.392523
538,6,22842401.227366,31.8,0.526911
538,12,20099826.361317,37.7,1.502456
538,24,23815961.334518,32.3,0.373185
538,25,21372807.19872,33.9,0.804659
538,29,23597037.60364,36.0,0.386937
539,2,21219475.171779,29.1,1.179164
539,5,23399243.643413,37.6,0.392641
539,6,22842974.850923,30.5,0.526792
539,12,20099827.094226,38.8,1.502545
539,19,24614475.166484,23.9,0.160442
539,24,23816565.251653,31.7,0.373075
539,25,21372368.727099,32.2,0.804788
539,29,23596585.032242,36.5,0.387021
540,2,21219758.842519,28.6,1.179038
540,5,23398603.360024,36.9,0.392757
540,6,22843566.116651,31.5,0.526673
540,12,20099820.864498,38.1,1.502636
540,24,23817190.981561,32.5,0.372963
540,25,21371920.308854,32.9,0.804916
540,29,23596133.909213,35.8,0.387104
541,2,21220029.739699,28.6,1.178912
541,5,23397963.47799,36.6,0.392873
541,6,22844150.28014,30.8,0.526553
541,12,20099813.552857,37.9,1.502725
541,24,23817812.331464,32.9,0.372852
541,25,21371472.588617,32.5,0.805045
541,29,23595678.40618,36.6,0.387188
542,2,21220324.491327,29.1,1.178786
542,5,23397322.880497,35.3,0.39299
542,6,22844735.228889,31.2,0.526434
542,12,20099812.99445,38.3,1.502814
542,24,23818428.149648,32.8,0.372742
542,25,21371034.047195,33.2,0.805173
542,29,23595228.173112,36.4,0.387272
543,2,21220604.131066,30.6,1.17866
543,5,23396681.253441,34.9,0.393106
543,6,22845317.664806,31.2,0.526315
543,12,20099815.036126,38.8,1.502903
543,24,23819045.660503,33.8,0.372632
543,25,21370596.291033,33.5,0.805303
543,29,23594764.03222,35.8,0.387357
544,2,21220892.91472,30.3,1.178534
544,5,23396040.08009,34.4,0.393223
544,6,22845904.445828,29.3,0.526197
544,12,20099821.405455,38.1,1.502993
544,24,23819670.221247,33.8,0.372522
544,25,21370157.470407,31.9,0.805434
544,29,23594302.439061,35.0,0.387443
545,2,21221168.558359,30.1,1.178409
545,5,23395396.865064,34.4,0.393339
545,6,22846476.586117,30.9,0.526078
545,12,20099818.56107,37.3,1.503082
545,24,23820276.232408,34.0,0.372411
545,25,21369712.420054,32.8,0.805563
545,29,23593844.196343,35.6,0.387527
546,2,21221432.981508,28.4,1.17828
546,5,23394749.322384,33.5,0.393456
546,6,22847078.269625,31.9,0.525957
546,12,20099818.857723,39.2,1.503169
546,24,23820891.108281,34.0,0.372302
546,25,21369264.542766,31.5,0.805692
546,29,23593376.216404,34.7,0.387613
547,2,21221730.368119,28.8,1.17815
547,5,23394114.657965,34.8,0.393572
547,6,22847671.856231,30.5,0.525834
547,12,20099808.056039,38.4,1.503254
547,24,23821494.589161,32.4,0.372193
547,25,21368819.946118,28.2,0.80582
547,29,23592925.930985,32.2,0.387697
548,2,21222023.304924,31.3,1.178024
548,5,23393485.734668,34.1,0.393688
548,6,22848245.392538,30.1,0.525715
548,12,20099813.203853,39.4,1.503343
548,19,24619359.273027,26.3,0.159666
548,24,23822104.107816,29.0,0.372082
548,25,21368370.882215,32.3,0.805951
548,29,23592474.773056,29.9,0.387783
549,2,21222309.994552,30.3,1.177898
549,5,23392840.966572,36.2,0.393804
549,6,22848820.18526,28.0,0.525596
549,12,20099808.492294,39.9,1.503431
549,24,23822707.379294,27.2,0.371972
549,25,21367922.795524,32.2,0.806082
549,29,23592000.894943,31.8,0.387868
550,2,21222576.249974,33.0,1.177772
550,5,23392204.836335,34.5,0.393921
550,6,22849422.200322,33.3,0.525477
550,12,20099811.511182,37.7,1.503518
550,24,23823333.370954,33.3,0.371862
550,25,21367506.119224,28.3,0.806209
550,29,23591555.129131,32.6,0.387951
551,2,21222851.352657,30.7,1.177644
551,5,23391564.08179,37.0,0.394038
551,6,22850012.087482,34.4,0.525356
551,12,20099808.108389,38.5,1.503604
551,24,23823943.046662,34.1,0.371752
551,25,21367047.3181,30.8,0.806338
551,29,23591100.550958,34.3,0.388036
552,2,21223133.121322,31.3,1.177518
552,5,23390932.680561,32.4,0.394153
552,6,22850593.650889,36.0,0.525237
552,12,20099804.775398,37.8,1.503692
552,19,24621511.164078,22.7,0.159321
552,24,23824560.592417,34.1,0.371641
552,25,21366603.000655,28.7,0.806469
552,29,23590631.925361,30.6,0.388122
553,2,21223423.946651,30.5,1.17739
553,5,23390276.779227,32.9,0.394271
553,6,22851182.473586,34.2,0.525117
553,12,20099807.218428,38.7,1.503778
553,24,23825170.70438,34.0,0.371532
553,25,21366153.640098,30.3,0.806597
553,29,23590178.080098,30.7,0.388206
554,2,21223692.331,37.3,1.177265
554,5,23389637.682453,35.7,0.394386
554,6,22851761.140257,34.9,0.524999
554,12,20099810.289666,36.2,1.503866
554,24,23825786.540015,35.4,0.371421
554,25,21365716.320192,26.8,0.806727
554,29,23589703.573777,27.4,0.388291
555,2,21223974.169467,35.9,1.177139
555,5,23388992.862007,32.5,0.394504
555,6,22852340.679438,36.1,0.52488
555,12,20099804.025038,35.6,1.503952
555,24,23826401.747441,33.6,0.37131
555,25,21365271.461791,34.5,0.806855
555,29,23589268.60965,33.5,0.388374
556,2,21224250.720518,33.6,1.177014
556,5,23388352.055111,35.5,0.39462
556,6,22852920.619974,34.1,0.524761
556,12,20099805.054601,34.4,1.50404
556,24,23827021.265071,31.5,0.371199
556,25,21364830.302836,36.5,0.806984
556,29,23588813.979127,30.7,0.388457
557,2,21224529.540097,41.0,1.176889
557,5,23387715.593319,37.2,0.394737
557,6,22853500.717563,34.6,0.524643
557,12,20099805.962012,35.0,1.504127
557,24,23827634.640225,27.6,0.371088
557,25,21364393.209782,39.5,0.807112
557,29,23588358.284141,31.8,0.388541
558,2,21224807.88852,36.6,1.176763
558,5,23387074.768973,34.6,0.394853
558,6,22854083.066229,27.8,0.524524
558,12,20099801.913562,36.3,1.504214
558,24,23828259.549972,26.6,0.370977
558,25,21363944.564684,40.9,0.807241
558,29,23587911.733069,38.1,0.388625
559,2,21225081.15893,35.0,1.176638
559,5,23386449.562572,30.3,0.394968
559,6,22854653.72325,30.9,0.524406
559,12,20099793.066302,35.8,1.504301
559,19,24625314.91019,19.0,0.158723
559,24,23828870.988152,30.1,0.370864
559,25,21363505.220552,31.2,0.80737
559,29,23587463.105421,33.3,0.388708
560,2,21225358.041534,29.6,1.176516
560,5,23385826.467647,23.7,0.395083
560,6,22855225.601785,29.9,0.524291
560,12,20099802.245116,34.0,1.504391
560,19,24625847.229082,24.4,0.15864
560,24,23829515.407242,25.2,0.370751
560,25,21363063.206537,38.0,0.807501
560,29,23587013.587812,32.8,0.388791
561,2,21225644.451958,27.5,1.176391
561,6,22855801.633473,31.3,0.524172
561,12,20099802.070614,35.6,1.504478
561,19,24626397.766002,22.9,0.158555
561,24,23830124.716495,26.8,0.37064
561,25,21362613.339923,40.7,0.807631
561,29,23586556.235056,31.7,0.388877
562,2,21225916.151848,32.2,1.176267
562,6,22856365.903714,25.2,0.524056
562,12,20099798.249016,37.1,1.504565
562,24,23830743.867671,29.8,0.370528
562,25,21362168.516423,41.3,0.80776
562,29,23586093.123727,23.4,0.38896
563,2,21226191.900189,31.3,1.176143
563,5,23383909.439077,23.1,0.395431
563,6,22856937.85205,27.5,0.523938
563,12,20099793.991163,34.2,1.504652
563,24,23831361.081872,32.2,0.370416
563,25,21361723.274117,40.3,0.807889
563,29,23585647.881421,29.9,0.389043
564,2,21226470.370764,30.1,1.176017
564,6,22857527.512358,33.6,0.523819
564,12,20099793.048851,32.6,1.504739
564,19,24627994.443475,23.0,0.1583
564,24,23831997.805417,29.6,0.370303
564,25,21361274.454517,38.7,0.808021
564,29,23585195.467076,27.0,0.389128
565,2,21226749.940702,30.5,1.17589
565,5,23382628.558194,24.8,0.395661
565,6,22858117.067964,27.7,0.523699
565,12,20099793.205903,37.1,1.504823
565,24,23832621.52855,23.6,0.370193
565,25,21360836.31445,40.6,0.808149
565,29,23584741.133207,31.5,0.389212
566,2,21227021.43119,30.1,1.175768
566,6,22858685.648409,24.7,0.523584
566,12,20099797.585908,34.8,1.504912
566,19,24629085.116984,19.5,0.158131
566,24,23833225.183932,21.9,0.370079
566,25,21360393.689677,40.2,0.808279
566,29,23584297.618473,31.6,0.389295
567,2,21227308.068466,30.0,1.175645
567,6,22859239.099515,26.3,0.523468
567,12,20099793.118652,34.2,1.504999
567,25,21359944.939878,40.5,0.80841
567,29,23583829.673434,33.7,0.389379
568,2,21227580.134811,27.0,1.175515
568,6,22859836.752022,29.9,0.523345
568,12,20099786.679522,31.1,1.505079
568,19,24630177.465714,22.6,0.157959
568,25,21359505.299092,39.6,0.808537
568,29,23583369.35414,32.3,0.389464
569,2,21227898.18248,21.1,1.175393
569,6,22860409.60777,30.6,0.52323
569,12,20099793.554908,35.1,1.505167
569,19,24630677.780907,29.1,0.157876
569,24,23835086.459057,18.4,0.369746
569,25,21359059.777583,39.7,0.808668
569,29,23582920.237886,31.2,0.389548
570,2,21228118.229725,24.0,1.17527
570,5,23379465.182722,30.0,0.396237
570,6,22860975.029725,26.6,0.523113
570,12,20099793.554908,34.7,1.505255
570,19,24631226.398302,28.4,0.157792
570,24,23835763.387903,22.5,0.369631
570,25,21358615.477589,40.5,0.808798
570,29,23582479.532637,34.1,0.38963
571,2,21228455.053828,21.9,1.175144
571,5,23378833.973446,28.4,0.396354
571,6,22861556.785084,28.6,0.522995
571,12,20099796.399293,34.7,1.505339
571,19,24631755.99496,26.3,0.157706
571,24,23836340.344452,28.7,0.369521
571,25,21358172.259509,41.2,0.808928
571,29,23582019.806651,30.1,0.389716
572,2,21228691.62643,28.9,1.175021
572,5,23378206.847521,28.9,0.396469
572,6,22862134.509443,30.0,0.522879
572,12,20099797.638259,36.7,1.505425
572,24,23836979.545928,30.8,0.369407
572,25,21357732.496571,41.0,0.809058
